id_number,Ox,Oy,Dx,Dy,departure_t,value_of_time,repetition_time,watches,viewed_announces,matched,passenger,vks,detour,benefit
61001,-13307.953157956497,7236.974257139995,-2913.235632836615,15928.55749412442,1991.242225063057,0.06045023405977386,53.23025727565356,23,43,,,,,
61002,6368.062905459974,22395.728398266932,-6473.16599611361,12591.857932588973,5924.771887354552,0.0769080005242641,88.97918618124311,1,1,1,68199,11768.647361859796,1954.6338882996297,27.08492187523914
61003,2158.7883223910976,-22456.67194313552,8283.839521756468,-19586.07756606051,9552.008375949808,0.08152841246732842,74.25591384743413,17,22,,,,,
61004,-11689.353273436509,-16453.863169387012,3305.867650622069,19228.334599519272,5926.957056720149,0.06286765552712596,63.37889507533742,6,12,1,66800,14458.218147579842,1448.0895025121263,30.359461475137955
61005,-18157.72768578439,-13809.537452549741,10759.434656482728,16737.337821571942,11507.788336277052,0.060279436274577936,62.50490786305637,20,8,,,,,
61006,1546.051633400064,10487.792580510577,-3318.565607755103,-12400.04241740258,10441.749041365407,0.08067210075252507,103.29738704395236,5,19,1,65076,7101.797975938076,1515.4717733756588,19.425904623970602
61007,18729.171497298878,-4474.185700786682,-11103.239859277186,-21926.729766269607,3590.1084927770944,0.12063218090605339,60.58549114393178,6,10,1,68333,22272.056328765037,680.8900290531419,39.45294635781818
61008,-21095.09432866193,-5024.214956095519,15360.571906643287,-18795.91925435779,2110.1415631101863,0.11966947466650893,67.05693736094162,6,13,1,68218,27539.81467513489,2259.209900548045,46.299024575682935
61009,2016.3312135084416,-8364.648438601664,-2353.818937977674,9505.13473937242,10444.10025183799,0.08777718260853959,86.91477182581063,14,39,,,,,
61010,-5333.000077583343,14217.435843939951,2278.0552590205043,-1728.3317157005695,8368.713253622434,0.0418273359323127,53.736143661020996,23,37,,,,,
61011,-21932.942050688547,5140.637821247161,-13685.053875677955,-9232.584010485201,6525.073734590134,0.04807869341793031,61.50389042582647,20,24,,,,,
61012,-18764.704716447744,-7611.669711875209,12104.252619867082,14408.429511878181,5255.782582180968,0.1274055964044738,64.10854772237522,13,24,1,65626,24826.1655503955,743.3701171947141,42.069535667590216
61013,6754.378065015186,-7093.235815189819,14132.498680707635,16283.226847259466,3597.182760822211,0.031794314924467895,57.94929452888767,2,5,1,67409,-575.2031595383996,1457.659891895256,11
