id_number,Ox,Oy,Dx,Dy,last_departure_time,matched,driver,waiting
45001,-4518.898043549063,17921.842082991585,-12592.835610552827,14077.508858930902,4392.219015906096,1,41740,24.996917861377824
45002,6912.92186387617,13498.996419584459,1131.4383889342316,-20960.70913698054,3289.38227486617,,,
45003,-19910.925670880664,-11657.631908098903,415.72833362189704,-7880.653302113282,9070.59522801397,1,41071,10.919793676941481
45004,-18682.956582892413,7524.23810079318,-16304.723462760901,-4214.893617353726,2200.2539467771517,1,40453,7.206188537703952
45005,-21528.985437924362,7570.810030426943,-9565.823778747828,-21894.71404180816,3012.8706537333956,,,
45006,13292.113734175473,-18803.847685179047,12317.535203249834,-1924.5618037443346,10950.546059597253,,,
45007,16422.226874564025,118.19870016496861,-13607.125250503332,20300.29484130303,8120.321918840957,,,
45008,-15230.56579265445,-10610.598304318846,-4516.622567571565,13508.274854998344,1732.8064107298278,,,
45009,3485.5643615729387,-3267.3326486943915,-11332.296336279729,20795.51431994258,3230.039859647416,,,
45010,-10202.916488914943,-20463.57175172846,-20997.491473618094,4025.196916915789,5698.787813878293,,,
45011,16951.08635369192,17377.000454827823,-12377.05296382829,12252.2784054558,1471.3957860437472,,,
45012,14221.70983238882,20107.512744846077,13844.431044462297,-16811.84997560684,11609.021561847489,,,
45013,-9232.948040861073,-5336.9095870221245,14156.799965672384,19212.51879750727,2031.9740292496376,1,40205,338.7770995618822
45014,6670.173882606672,-396.3695439516705,6518.4094279309975,-13023.203950294559,4606.496737175633,1,42223,41.36509113615921
45015,11177.33627581165,-17278.975448660967,8323.687237979335,-5000.751886311755,1399.3970057224853,1,40711,6.957024944172957
45016,-7960.896688489662,-9100.49260496727,-10480.524058892832,-16058.09846289074,7135.230686065712,,,
45017,22766.109532736264,6437.699670105834,11546.88821879428,10906.432769312094,2199.826482831192,,,
45018,-19182.573829955087,13676.18139288215,389.851110704607,-1955.5610610062286,3497.9247360167674,,,
45019,2062.5888523362955,2163.2274246634115,6306.513809323162,12294.414701243564,5681.888095323945,1,40740,6.066729346000102
45020,20721.36240252602,12377.34172328253,-17468.175505227126,-1499.6981730394982,4920.849234066647,,,
45021,-9080.603411156784,-11602.86595219595,2751.176188646594,-19927.797405403104,9434.288332972943,1,41465,11.475221923887148
45022,-24460.635453556595,704.3362544617121,19288.87843562589,-15442.756034268112,2776.261260169884,,,
45023,-15890.297696317752,18246.788268969794,-13019.985410677209,-6675.826563447863,7461.39444346378,,,
45024,2627.5433512877025,10037.19181017574,-915.5322271515652,18807.54348096611,8882.483997011497,1,42274,27.668353422348446
45025,-2636.7311813690285,-19923.346548141253,-1282.7333490277379,-16347.101977855527,11956.24605261672,1,42205,59.066904642486406
45026,1664.6026031991933,-20417.827189505137,2951.3632815031233,-21953.576945305576,6456.010742496945,,,
45027,-5207.185397820293,12717.33562648252,-2104.4843503195225,10111.157198723107,7122.978738081355,1,41758,15.959733599047468
45028,7464.912494660304,-13114.79389075718,19522.59015620764,-11887.838840314074,3014.6515284077245,,,
45029,14126.82347729757,7068.435852338738,-2204.6027488258733,-12054.399501923763,5175.609534964458,,,
45030,4129.783474927546,-7352.505325706981,1768.0126633627115,11611.460604514039,4793.774260835407,,,
45031,-13179.597840910223,-19884.946275796043,4943.295516337625,1935.549262247012,2425.500226919793,,,
45032,16850.97392301124,15773.015357034805,-11271.96640596112,-18682.989163816987,1591.6672234136659,,,
45033,21747.92691049315,9241.571045840195,2146.8181720783796,14706.19084141311,8201.835703798137,,,
45034,-17418.242734854295,1476.898672567233,-7605.333115604433,14224.98268180425,2502.1805142187877,1,41634,34.05614435829716
45035,22069.60198482065,-11360.242432287727,1270.1101972367687,-1852.9648211709537,4569.829747293849,1,40490,19.639087345809003
45036,6772.308320016025,-11326.000712627243,-572.4958068863816,23323.94476217975,9412.893179015218,1,41550,62.797808307235755
45037,-18928.253192337528,-2562.4775594268685,11847.062366902886,5487.70253799768,2911.1093789648685,1,42158,0.6462822412740934
45038,8048.086536423434,22721.748512709397,-7420.507881261019,3432.71694403368,11987.199442422097,,,
45039,9276.73292572843,-17745.7570108756,22091.358360780658,103.94268836510673,6508.01759608606,,,
45040,8397.86859507511,4024.6036380739497,-17098.176075207048,-4854.427057114997,3056.693042024738,1,40917,60.856319327571555
45041,13635.101005499026,20178.72610988481,-8971.067692040924,-2848.500844690305,11797.756609214419,1,44717,67.28113343855512
45042,21665.278613275004,5719.027603576127,-15680.486895255586,11952.434028956406,2057.7702338874687,,,
45043,2222.0249125797745,22465.935314247035,-21938.67430690823,-10095.490719260248,6767.927414085525,,,
45044,14109.560519851031,16357.211995980091,12546.855679025648,6291.842049945717,4377.364665308678,1,44464,13.347496323433461
45045,18687.228031708197,12628.360363917964,1335.4079082385397,15608.86635814407,5018.942321347991,1,43384,441.29067172086525
45046,3216.839644312091,-6958.30863898524,-11694.776498183219,11587.563736330165,5774.936758316831,,,
45047,-22659.992906293784,1652.0670910394729,-6661.584929263881,-2957.6214185221615,9868.919523776765,1,43539,3.911418300258447
45048,9633.235532045801,15736.770921138537,-7605.623488997142,-4982.741461549671,8879.795112641557,1,40546,43.716034085766296
45049,23214.82111945073,2071.3493237464463,-20298.45886557534,-12796.30148716605,6636.363174201662,,,
45050,15988.41104997632,-10523.3028333516,18461.402559583148,16073.93007825817,6405.614622120881,1,42534,37.9230462213236
45051,16477.844657400092,-2304.76066019652,-17606.121311447547,-14130.241802032211,6206.488150861263,,,
45052,4694.707550079547,-15075.76520131882,22373.011140648356,-10716.802676664245,6387.199756331396,,,
45053,-19948.577719052762,10928.299506333875,-15717.339813069058,11189.000993230904,3861.822814418448,1,42805,24.550373328568185
45054,11433.32332039361,-18057.240557866957,-2344.1603447808557,-1729.0288203305863,5340.085041985273,,,
45055,12165.052827440479,-17280.556789764225,-17309.963043801574,11667.890449712635,4067.6288493697284,,,
45056,11715.968056563652,6052.599451045924,-21360.912531373146,-10638.382292110322,4833.181313062796,,,
45057,8738.951733968344,12748.221383780197,5104.315408450595,15150.778651940149,6797.883161401401,1,42198,15.370728746659552
45058,14936.991743989398,-12737.110391922179,-9350.952451498779,1538.470497565635,5278.722338963323,,,
45059,-5226.298653695128,-10502.756544742448,-6954.822587051796,21958.211572907152,4129.082722498154,,,
45060,15844.294524035024,-15406.76545374004,-11868.937813603248,13381.13998655737,8621.645958395706,,,
45061,-13516.614945026738,-20425.232855885555,-12100.382879547855,18449.99608928615,6459.45893154856,,,
45062,-24555.433706440588,523.3556083843177,13753.423812947694,-19049.57914986089,6996.532638566891,,,
45063,6709.40555314493,-6105.495412113654,-18751.812365351616,-15154.74077672102,10796.396291864121,,,
45064,-6392.24395498489,8046.084247915482,4744.190745377418,-10012.711169979693,6419.461446458688,1,43860,21.54009342669997
45065,315.3476214584298,11707.187600061683,2986.644655575794,-20415.75939367072,3335.0418732439875,,,
45066,-15413.681534649137,-14948.336132484885,51.31883667530565,-121.18677118683263,2804.3770043131176,1,40817,101.79215536710058
45067,9579.009518154162,-7979.111600575801,-1466.3427448176953,-69.52490285529348,6085.817802033782,1,42651,3.473970015390478
45068,18095.72670414421,2877.601112991146,19436.342230507653,5124.878485318557,5434.408083389915,,,
45069,-442.141113338741,-4579.681916366495,-6265.543814545206,14264.318569776187,6205.73693915299,1,40549,1.473860535278618
45070,-18782.868398425828,13816.16051396104,22106.195262428744,-6447.637747515535,6719.97054774287,1,44873,2.8995736643000782
45071,11593.697791105675,4691.153519008567,-19750.23622757076,-8503.724047599808,3241.4990089504913,,,
45072,-7656.0778765060495,-14161.688886562668,-5075.8272908992985,-23485.81214818274,2012.8576687129548,,,
45073,-12895.328257982568,-6983.650823001208,-14724.624189181579,-14714.03429622089,2078.3244123586455,,,
45074,22056.392645992382,6752.78375951276,16114.83259221095,369.62767557383995,10160.847395969624,1,41174,62.1070956607673
45075,7999.286864650559,12923.231536090083,11296.749019989686,2859.3036563524256,11379.742287487476,1,41302,3.991966648833113
45076,7832.519338282036,16817.091984315593,6202.5187371588145,-10329.308443798735,8593.589118619617,1,43839,25.525058723457732
45077,9956.769863739515,15885.531186750777,1141.145876719358,-1163.6489966748595,1776.3035953232552,1,43106,29.24951409586629
45078,7170.189171696111,-13601.549839859017,18551.965584996018,-4979.065201935646,8119.51120990309,1,42315,13.241911649916801
45079,1325.5449681641257,-1059.6592988206903,-9171.61020534764,-16312.240644232012,5446.40947834068,,,
45080,4780.971683640295,7417.002580524535,-7917.314464523519,-8942.55983846604,5015.321873927811,1,44792,8.66164302644438
45081,8190.669921082008,22321.309758244686,-10363.251465909296,3864.8702125411983,1548.93588066159,,,
45082,20563.437184853676,-8964.20543431546,4964.705039026136,-17906.025670654202,9372.054521939057,,,
45083,-5214.754782087228,18984.292101430932,-2363.8616894670995,-843.345818524067,1680.5641231376571,1,44207,530.5181276923865
45084,-3048.2733212227176,-11206.099523707324,-21013.811506748065,3550.5958784997565,10090.523968486883,1,41247,146.1672819846899
45085,9724.213878873714,-17453.00502595166,20982.90040540816,-4928.834398319741,8348.406756020595,1,42376,6.614857423445756
45086,3576.5737167099905,11552.588941164577,-13097.806457042343,14802.69635302783,4729.356690936643,1,41103,28.44406764819496
45087,19380.976328582045,14115.781416650912,23979.805173363304,-5943.758607640997,10755.359320910213,,,
45088,9829.041006580272,10443.827156453386,6396.84861360021,-13425.767358144198,6452.127107142696,,,
45089,1462.8498221181508,-7998.725196818767,-17985.793098821458,-10538.030657145426,1817.413310786242,,,
45090,16070.791435305015,6046.9181320772,22170.440679714156,1599.563630429544,2541.993014389233,,,
45091,1581.3520970632417,18358.09955402992,-78.11393679264074,-20370.159961440724,5183.928494515203,1,44955,12.987986536275912
45092,-5885.277753679082,3533.340711378445,-116.35742190694145,15021.854907410845,1253.989975915987,,,
45093,-7972.412951122409,8368.112784853729,3107.667673756725,-23115.23585880489,11439.333717352962,,,
45094,19945.291295760624,-6126.352417715654,-21420.673954071994,12336.085550701428,3747.8502565598924,,,
45095,476.9901122862975,17833.262816426235,-15253.472680998164,-18250.07498653074,2090.993126198037,1,43979,374.02333603866157
45096,-11594.98826204685,-2955.2322641879073,1237.8241001511233,24003.994655617273,8040.948911154282,,,
45097,12713.203010313831,-12252.530286553387,-9219.723079665764,16878.30439215361,1819.2403804185824,1,40550,221.51134748361176
45098,16409.01596227778,-11848.238291081509,12665.172632369118,-20698.695173366228,2642.0926458032923,,,
45099,13307.227282085332,-9800.09388189359,11130.748652682472,-3152.8486321509445,9669.411700539598,1,44232,9.128594734898797
45100,6168.375933409483,-923.5213097964697,-10026.488927188026,10213.376155892904,11988.58525257981,1,44870,43.445305335910234
45101,-17868.56050491069,-16202.4791992525,-23320.58508614263,-2554.94457095478,8639.562421287279,,,
45102,-11254.931876303692,1625.4549481389113,1828.0589512096922,-21474.102199322402,11773.939231684337,,,
45103,-12218.038320615837,-13919.296341325993,9978.439616901203,7899.476730335293,10291.583885924681,1,41775,2.837673701264066
45104,1568.2341682580081,-1462.4755149718403,21006.382047779414,-8030.380764063739,2498.30089708166,,,
45105,-5734.542190304288,6462.774165242434,3664.014560137548,14409.47553526151,5748.776871532446,1,41047,3.1512463931821912
45106,-1784.1096597985816,-8227.744748029374,-13803.662638112186,1292.224825356454,4754.935766821518,1,43037,15.877172343477014
45107,10653.768962228562,22449.332504517384,-2915.4131728007233,5731.104602286392,10682.36988824808,1,42097,11.721431525136722
45108,11251.010542493605,16025.068801104964,-14221.262799520635,-20445.150886044645,11160.27744597712,,,
45109,11282.31024302361,4088.1258073547106,-23766.065882357918,2277.374036713303,10189.750818551453,,,
45110,5325.387164030737,-18695.60251774992,-1218.6079661045806,-19476.743103234752,8841.944957181062,1,42736,49.649834714051394
45111,1048.94978356289,-5144.313929972905,12300.500880434709,-10133.802575293754,1885.829269271681,1,41250,67.42615353222072
45112,10606.443029802555,20880.481630641858,19096.66761088215,-5258.1200814463555,2439.213955017911,1,41168,29.225275938122422
45113,10587.016093603183,1363.1392851305864,-11785.858217995388,1652.9098182351809,3851.662800493571,1,40643,23.44501457867409
45114,-1028.2021792772757,18914.841758296134,9152.288240093498,-21153.58191324762,8746.498342464427,,,
45115,-13809.330768894879,700.5951467334053,18681.826935946316,8946.440579310714,6754.125144425442,,,
45116,-3148.9431807523542,-16843.544358277155,-9181.76090857103,-20166.39637640444,3033.9122703379144,,,
45117,23677.55729651422,-1177.207896772914,10371.693487356453,-8349.59017249314,3192.2936420548017,1,44367,51.85805219447002
45118,5629.362078856619,-9387.225282322059,3641.777327721822,17754.83841543523,10767.158548847883,,,
45119,-10012.503643850163,13610.447373632982,-22356.10926613589,4803.711527207801,2556.4319158266026,,,
45120,12600.213139394691,-679.4729803418231,-21823.288807024837,5800.556682355658,11088.657724145158,1,41115,0.14268002720382356
45121,-10307.324289267712,16558.877475811896,-4970.612746073737,15825.709057516382,10031.4143339778,1,42381,271.3741514193698
45122,-2476.7257181606874,-16854.188217672905,-4372.752235162941,-2054.788858847234,11795.904317462546,1,44239,8.684424460354421
