id_number,Ox,Oy,Dx,Dy,departure_t,value_of_time,repetition_time,watches,viewed_announces,matched,passenger,vks,detour,benefit
40108,1940.5619804606686,-11897.772813805706,-17547.547264748122,6454.170023185019,2844.498167478416,0.08620192984955537,65.77277055098646,3,6,1,46911,17242.786282843175,2559.9807896226994,36.20415060869881
40109,-19861.46033652917,-12401.740156320451,-8070.864352396817,-21471.0575442919,6081.56614403329,0.08668423334173794,47.47822527760519,26,12,,,,,
40110,-22066.099862475014,5341.888464212912,-17320.289239328267,12116.087649229936,8315.665930618805,0.17232337283123259,74.77580460192094,17,16,,,,,
40111,-16135.094873946166,18659.16296790274,-11044.615388162698,18484.807585010327,9546.816525359447,0.15425001138707262,71.17662054524378,17,7,,,,,
40112,3721.5586311520237,-9609.18175709307,-6760.993203898473,8127.815027710829,8753.184212743741,0.07020884864623977,47.60000438361026,26,25,,,,,
40113,-10953.545353396632,5807.465916677174,7405.368995665147,-2883.053464426499,2969.0849697506865,0.13907065276789987,51.09463120015077,24,31,,,,,
40114,-9377.805185635574,14735.696397395004,10001.571501272527,14623.208316803692,2043.377266256624,0.05529551959420792,43.79543070414318,28,39,,,,,
40115,-13711.759536592393,-16221.013667929607,3640.3032259579413,6799.093068014252,9248.458482721911,0.06356241190076754,59.24281906856476,21,19,,,,,
40116,19796.88589250492,-5204.009669833718,631.9001653647902,18730.77615807036,2857.2427061646636,0.04701135410458667,67.03656944687047,1,3,1,45596,17315.011179777746,4864.954118822883,38.67996529860063
40117,-39.76100635284456,-18999.209986443304,-15888.652781517381,-15972.383896106252,1622.1955508856952,0.12898365069819637,80.25682427650094,15,26,,,,,
40118,682.5851945122595,8093.313698296712,5336.061566793156,3569.641218231016,4928.537271704976,0.056667092907925765,59.30135039454704,21,20,,,,,
40119,14263.608307283495,-9182.850608031196,19025.304340826384,8920.131954114207,5519.822639522209,0.05201981894200972,54.02795067760036,23,28,,,,,
40120,-746.7471062201039,20490.265406733,14528.764752177805,-6665.891261075023,8177.494582720455,0.1206083325737308,66.22609283230078,19,21,,,,,
40121,-13760.734014397985,-12727.726545948442,-4307.361734830338,-7593.766989683547,9498.451620042988,0.06608206935030406,56.782462242424906,22,24,,,,,
40122,16570.067822272802,-8769.556360552804,4692.760597579527,-18073.26696253695,8980.320223638839,0.036590281771141306,70.94936132309203,17,15,,,,,
40123,-2972.1738713542654,10745.664713844424,-4711.952129329646,16318.4118535019,2289.352912829332,0.22292810653635,67.94000600452227,18,28,,,,,
40124,-836.9343828245728,8874.416050771855,-11355.491632908548,-20620.477581292096,5918.743790056794,0.1333474264796552,72.11221949938272,7,8,1,47320,17702.327359442403,1499.8551939386743,35.30327383007162
40125,-16126.503051200225,15074.980239687422,-6530.905502827096,3917.1479548031894,11304.939045045403,0.08911213485938964,74.45875125915951,17,6,,,,,
40126,-9472.975302533887,11173.757503971297,18862.544421323204,-7918.839049311817,9597.034331411072,0.08670103968011238,62.96576951110437,20,15,,,,,
40127,-415.62901364106074,4100.74408793409,3099.296464393701,-5292.020060495684,9412.473301280403,0.04041926560679946,56.45652085446399,22,23,,,,,
40128,4305.8409274757505,-2301.27254865523,19998.788061564686,13815.967754257748,3635.0489700890603,0.11351678826717013,50.201804150777505,24,32,,,,,
40129,17681.71098131177,16818.165105533,-591.3653728166064,20540.501675741965,3356.6294418647476,0.05403033387588398,55.73809283717854,22,11,,,,,
40130,-8438.420632554102,9266.54589627053,13897.039198834631,13201.391275242808,7945.305659351868,0.12223963713203397,62.82139223216219,20,24,,,,,
40131,11134.404003243275,-15722.725232015739,-1302.4460282826403,-15715.584407462546,4702.8172973147975,0.05556568532689786,68.57027957510746,18,20,,,,,
40132,17015.17678554671,-10370.72458633485,-2759.981939298672,15013.84209206103,2654.4206546220103,0.10000731325438075,63.63363444823615,19,17,,,,,
40133,6099.451620595868,4755.90859972722,9328.700313786445,-4975.927373473387,5361.99739663211,0.06218115781315234,68.19389395058775,18,21,,,,,
40134,-15536.356706350234,747.8517372954011,-20243.491277293833,-7180.7673774635805,3289.6465307836907,0.08078474592056933,66.77093396754984,18,23,,,,,
40135,-16676.69630078769,-9920.61198889929,-2874.548433420321,9074.699191183674,4801.171705410357,0.08455442514510463,56.50625931762266,22,22,,,,,
40136,19136.651860543992,-1228.1309601176363,11501.175569166873,-17747.06917698966,3943.335723971795,0.12353513360791961,58.006034458159505,21,24,,,,,
40137,17363.27455119229,4887.864685589982,4035.929272812704,-16772.008316512096,5317.236725174144,0.1338350379148042,83.06845783361143,15,27,,,,,
40138,373.86251487229674,7707.006936327354,-16396.072509780446,-8247.639249903743,10830.0735709424,0.0956691371417515,44.645619469221295,27,24,,,,,
40139,7361.189943839185,849.8564281885738,13031.199597271225,-15852.110895210952,7651.302894529731,0.11587707276721096,52.980081489856396,23,28,,,,,
40140,-2786.871240590015,-8251.4996315266,22893.794549487742,-3567.8859037355833,9785.677786139282,0.06710380868331219,56.560968532777395,10,13,1,47330,23175.959026684322,2256.04703984745,41.93200606653177
40141,-8287.20003443048,12637.377912991149,-8194.295552471176,-18242.943457617417,10492.05033653983,0.06301154038075299,67.39154417144194,18,20,,,,,
40142,7025.390214821582,5885.916173635371,-1321.3385620865665,-19650.448813478797,11110.88890056295,0.032782162388555226,51.772133823678175,1,2,1,46697,21752.951597787167,4559.1126392237275,42.812064237010894
40143,-17697.517917576784,8295.415615792532,-11709.974502060344,7288.91683718923,9832.044525538739,0.1577869716394811,65.84417498076755,19,20,,,,,
40144,11349.368912727543,-20278.630932710905,13936.904475381241,16104.751938571906,3485.1751675289534,0.07683987256990128,53.597797754369424,8,6,1,45503,25094.00331075806,3731.0034829729775,45.325006793731035
40145,4662.561676156929,21377.14012816846,6677.715910875566,-19490.862698917623,7766.176788403691,0.058232005555935315,46.334889000267005,5,3,1,45300,37528.76517726693,1909.6051885239503,55.938370365790874
40146,-19094.817559497773,-1042.2770757304424,-8517.799731227067,7951.590494806551,4321.613202484028,0.1550303752460424,53.69793282889754,23,32,,,,,
40147,17890.53697250357,3149.6995510037887,14655.928008107105,-15493.021748563779,9528.33238733391,0.07958005595956907,62.91802732556553,18,33,1,47941,5612.534538104988,824.2392307036471,16.155160653212953
40148,833.0428986791921,13474.13247662635,-7708.9124087401,-10577.168100973595,6289.204452072452,0.055669934415770714,60.54569581785053,6,7,1,47486,6785.231463293556,1685.5135558155107,19.2061175286636
40149,6451.804851714311,-9387.836824216862,-186.4609358699854,12153.665987176013,3266.8760357840865,0.12256258276459964,69.18060816574308,18,26,,,,,
40150,18665.2848245493,-2215.0071019169045,-18182.58568301904,-8350.307559033416,5768.390891407361,0.07340187991626745,50.863486268704904,2,3,1,46498,21461.735862848524,2127.8469809020316,40.089582843750556
40151,6023.411868076357,-9942.026516921915,8536.326343463996,200.59647864373255,8362.833711568192,0.07285798702283747,47.71590103857342,26,18,,,,,
40152,-6303.778669227573,-1291.1315895679836,-19057.122424031975,-12986.664576967061,8347.462504576586,0.06877789625290463,61.80742438047621,20,26,,,,,
40153,-9974.502138395741,22623.207958563755,15884.842133566963,13567.559102642976,3534.2119408683793,0.03194272605163824,46.575221889224444,20,7,1,45213,628.6892280936045,1294.4062545237332,11
40154,4904.139969706528,-5672.50333299104,15116.611645566016,19339.128055405214,9835.519409476487,0.2151769063872155,52.232028339545025,23,33,,,,,
40155,7341.722159663579,6396.552924888514,-5466.493589499551,20687.390848401505,3309.605294863094,0.10018885514424153,55.549808852794634,22,34,,,,,
40156,-23421.88122593683,-1063.2178689034045,-19324.39319317646,5439.730416329956,11487.301110293121,0.07461776335101795,53.375953240985694,23,9,,,,,
40157,-1999.632672244661,6023.722230098843,19880.93879331551,-7455.739613943035,6530.997343733506,0.03871656060109295,60.414918179426536,20,31,,,,,
40158,-9282.141997832648,6627.721383138942,12677.001531458001,-8501.02723351508,5239.380520129365,0.07023529271902118,60.80981188654075,20,30,,,,,
40159,-18979.466715476156,3904.089121257348,19810.73197572708,-13223.390318397265,7706.073039310899,0.03537955979307813,57.530016607998505,1,5,1,45870,33945.2695770406,4201.902828647544,54.647172405688146
40160,8926.869620078542,7012.4420353196365,5157.960542315905,-1723.8137621065507,9548.023958534246,0.2765849393645771,62.36339905617195,20,22,,,,,
40161,-9856.505384042757,-9010.716893968485,-16465.934339786465,-14658.395918469485,9024.429064590162,0.14365757775314383,45.016556862342796,27,27,,,,,
40162,-20996.41283363735,2435.5857230999572,12218.459524597813,-8244.119071460264,8876.496482139124,0.09844471635775455,74.92375477633676,17,21,,,,,
40163,9911.52043511263,7196.204834944569,-4678.712217173874,6822.936396728739,9432.820083532844,0.06680894527051845,59.86456622012687,21,23,,,,,
40164,23433.456255968857,3863.0606342784595,7949.969209942428,11566.303653526105,4100.439201175146,0.07207350775824461,64.3221950695223,19,15,,,,,
40165,-5328.931439171032,-9003.218106214328,-15683.634703535348,-1386.4058768658251,4023.6898211205844,0.04589650209822704,58.030349152575575,21,22,,,,,
40166,-238.72872511885362,3740.735937931706,-21333.076552554558,4548.294674462311,7591.976965233991,0.06545601960842226,52.23473831463749,19,16,1,45934,13670.030455643737,2237.3898969624297,30.36113052890925
40167,20781.272971009937,3405.3302144163754,2725.166996939337,4438.453167643824,11832.442714356204,0.11184504184199806,54.47742253901283,23,4,,,,,
40168,15720.10445841121,896.8491357366001,17436.221096221896,6893.577250464572,9332.528193025322,0.04532552214855089,57.557826234928186,21,29,,,,,
40169,-4328.3165709495515,10209.021448442028,-10410.41874980006,2996.288267557935,8177.892660524188,0.1066370602844509,76.01713019595216,16,22,,,,,
40170,-8791.53992203025,-11781.601388563806,-15408.471919122458,11124.019423950267,9029.292095630626,0.15847554438960762,56.63826980228771,22,21,,,,,
40171,-12456.40722318196,-2666.47693923517,17907.00059924488,10304.337384083265,6030.875362774459,0.03621122714805154,57.49773640409543,9,7,1,47522,15927.773519626538,4067.3580052479556,36.49269728731174
40172,7783.235897408267,2136.5327621729084,19373.900313913313,-9052.051646197313,6895.056156470497,0.1065426268388944,67.20096774674434,18,22,,,,,
40173,8524.13097374946,133.89956654496928,-16929.565485310886,7030.462171334952,10404.467113409564,0.05922437517983964,70.15040424368746,8,13,1,46933,15115.649199934416,1322.0292471456687,31.156517670620126
40174,2010.6633294428866,8264.140902434949,-6599.021354828481,-12117.34923090837,3855.0088389816474,0.03971207340149547,50.621301756488364,24,21,,,,,
40175,21048.29076356229,-11394.32561951163,-2480.810002256694,14726.490688740567,5623.437199765473,0.23125744707157755,81.883725865815,15,11,,,,,
40176,9368.312879173165,5089.331350924102,-16727.89044671085,-16395.886910362467,7296.1715345246075,0.06663207009536032,63.19459667726381,19,21,,,,,
