id_number,Ox,Oy,Dx,Dy,departure_t,value_of_time,repetition_time,watches,viewed_announces,matched,passenger,vks,detour,benefit
33001,18022.465509756003,-8549.745143328659,-12339.689242326813,-183.68676478581256,10708.713308971875,0.07178371400089928,60.40840345815565,13,14,1,37090,16200.006992277267,2899.545126655299,35.149328178398854
33002,21627.457004303156,-12241.141244835708,-19888.76211583607,11901.839907268986,1255.585980126408,0.04266115141258456,55.54157527786257,6,1,1,37578,28709.50681758295,7082.397876151488,52.29190469373444
33003,10952.858079906735,-13498.102485910667,-11092.219533184689,-695.6446727705916,1821.6652813991677,0.04811247741816061,65.43653366070416,19,24,,,,,
33004,15974.423879556954,-9912.581802869769,-12819.329916672556,-20869.00102205807,5537.30951334298,0.03926058603290387,44.36876336017977,8,4,1,38107,7087.020036727434,334.015034469423,17.631552606795285
33005,19530.609452106626,1058.3069545303479,19067.7833724503,-9176.081183103346,8933.895805933607,0.046949339765239594,58.48328154282312,21,21,,,,,
33006,14269.57171550081,8246.450665424301,7101.839578464296,10698.554697933061,6353.522796538714,0.06909256856574343,64.20551782154979,19,28,,,,,
33007,-6541.548487786753,-9111.552264939466,-9025.584113518387,-9132.712969670481,5179.474538835175,0.03371547903863411,73.23543696853007,17,23,,,,,
33008,9903.276068897474,-3923.9543722330636,-1664.8208300497026,2093.770850799381,3349.2797519495516,0.1025396079359421,59.795261106619876,21,22,,,,,
33009,3036.7768645178876,-22389.28804561795,16065.602295938239,8857.560989238278,5855.828104715167,0.05005863051164748,61.955404990865034,11,11,1,38097,16968.58087273786,704.3119371808934,33.00933921487813
33010,1236.0114424360509,-3286.659473907959,2390.5404287519486,-21837.836857226655,9717.672901486201,0.10489509724555149,69.22711387873188,18,29,,,,,
33011,5906.526937763745,23567.489901304398,10691.178092656643,-14344.233543830009,10691.687300897984,0.04380984519453223,53.44414518315435,1,3,1,38783,20423.00403626974,5477.817652386846,42.400821688656585
33012,17772.17139882777,-5642.495141365929,-16422.603355719595,4303.961626928172,5055.391416702142,0.1708670154026122,62.886510927742634,20,15,,,,,
33013,-19611.733038583516,6952.215057199868,-4334.373789524714,-10963.8990920494,1224.177049559117,0.14023270920923547,47.62991235977883,26,18,,,,,
33014,2230.7772887802566,-23554.57639576422,5424.207463720006,-9245.289563044662,9164.074923982094,0.06040131211356228,67.02564625881304,18,24,,,,,
33015,23794.452092335356,-2373.5854339238467,4472.108176565838,-6405.158051797622,9559.878943307645,0.064675536706204,82.47682452191988,15,12,,,,,
33016,14125.013745885924,-3411.1960029979746,6348.9302716654165,-1684.6006371244766,2906.277397706535,0.03315134551259232,61.94266085500921,20,24,,,,,
33017,-19627.50863333177,-3241.5677790338086,-22224.652603434835,10105.613052610963,10407.035054670314,0.07964928005319553,69.7202528291725,18,14,,,,,
33018,7307.978896878612,-12744.834641808216,-7566.437753960221,-18214.964139848256,5160.048998718632,0.040203624016571786,55.25851386270581,11,15,1,37126,6102.546287094803,384.5662326112679,16.230668779559107
33019,-27.248230472647265,551.9151337010408,8964.716735028174,-67.28010011505103,10909.044533862425,0.0944404794247923,62.13453485729859,20,26,,,,,
33020,-4013.6553239790774,17744.002847005133,21759.853266133898,-6769.21434827313,2594.2786619378103,0.08411998711589294,62.41487410224495,20,23,,,,,
33021,17191.4721794546,-14934.558979384383,-7445.368977862439,11332.299102476005,8714.92988421952,0.06182603033605973,64.88454356498045,19,14,,,,,
33022,-13721.172208239757,-19338.268519629462,1987.0486012898436,7462.335847895894,2044.9108373355505,0.06563754403486508,50.528818615538526,24,19,,,,,
33023,-7035.543598320499,16460.805443439887,17277.55104208154,10982.684791906082,3536.7242962470377,0.13630896261425368,66.81905503881751,18,23,,,,,
33024,7344.554459247509,-17761.8370437896,2343.05855182284,-15477.597538866134,8586.726000012182,0.09198464429125469,87.43666376778934,14,21,,,,,
33025,-15192.184230992845,-13583.980175555027,-4441.650672039483,18631.345940757885,9315.04959343859,0.04197317058484887,45.086135478049776,5,10,1,37415,16405.450556453572,1135.7034837690444,32.811731060333926
33026,-16310.139662117284,-931.0180405150022,-4040.9068020755767,24520.850016832854,1356.3713182118468,0.0794799180272638,67.95517309533379,18,20,,,,,
33027,-3774.6729116960487,-15958.185084230425,3289.795849131093,2526.589674286006,3261.8506723522573,0.07571737666004073,50.84180980727245,11,20,1,38402,5112.094300017885,202.17551213536717,14.471404718229879
33028,13588.488418993009,-2474.498980941349,-4418.505266087559,2078.811868762499,3090.967066787474,0.07650316047099982,48.38049829448636,25,28,,,,,
33029,-6327.290717253563,4007.607912904121,-428.46698591468885,-24357.42141162578,6642.411005440554,0.03146450996311894,62.24318261320318,6,3,1,37468,14913.145405391297,3371.4015361323363,33.92682041228545
33030,-13904.169481964935,-935.1226658421656,-4513.133473382928,23878.726778383083,2368.689974096658,0.45264702767336723,71.50817640921424,17,33,,,,,
33031,-9487.920551137446,14644.650068087161,-19890.243603574592,-6104.962905857148,3111.8946820594497,0.0536817032524153,60.397247417719925,20,27,,,,,
33032,-8759.391607535112,2337.5341580467793,10744.640727167629,2697.7552084032613,11134.54941149708,0.031086598787252874,56.32337363667595,22,21,,,,,
33033,-8669.603780835683,2998.5325324822225,-6969.008501677858,-3441.583236858536,6451.768387054386,0.12451532861809568,56.20284029220646,22,25,,,,,
