id_number,Ox,Oy,Dx,Dy,last_departure_time,matched,driver,waiting
2001,4263.483047811424,-14682.791505498033,19021.341006630224,1813.5519408522086,4799.785133603547,,,
2002,-8634.989642536078,-10453.991585081556,-20803.019590414173,-123.1200788194219,8412.57189175567,,,
2003,18401.895269705106,14988.241608582386,-10238.272204512772,-12526.83237772822,1505.7286864894459,,,
2004,14730.935143108334,-19143.953386447065,-19242.456549137616,208.96839213068233,6290.68933694615,,,
2005,-4193.656808685191,-15145.518361455546,4328.153004662909,17858.59281425103,9972.222500275882,,,
2006,20440.844852510752,13379.862380910796,15375.632416649336,-12878.926957981179,5584.266117689728,1,1881,203.58051629054444
2007,3500.5957486321568,-23111.714401334255,-4196.366654668342,-3858.8776549251234,10841.868217652767,1,78,43.44996190806887
2008,-520.4282629005575,23445.84208180938,-13503.023206878084,-6595.945241416372,1716.588351073935,1,1623,495.2854377397007
2009,-16627.53299001117,4617.055911500262,12815.756799160823,-9924.914252275647,10571.981235713936,,,
2010,3180.8279409566057,-14286.268846564288,7540.10288368609,-13397.594592485319,4129.827217360884,1,843,30.794046152556348
2011,18536.9001790986,9855.449592664285,-20220.37555601755,2767.648545180513,4981.244647657565,,,
2012,2624.7862551328326,-6123.2142167758975,-21697.181938696245,-4092.603663034177,7050.059019185606,,,
2013,-18181.01759560567,5457.379845450112,49.48120924961404,-11287.345752014506,5942.017773391395,1,900,16.176344619121664
2014,16413.416142612426,-12608.681602208926,18666.891971903715,-7605.229898537531,10351.847748267795,1,1298,183.13379930276642
2015,3954.288092896353,22544.502595419952,17383.59197012918,6383.00158274046,6773.292289998886,,,
2016,-1602.935459528333,12805.844512394535,-4216.329389627117,-22210.35973444886,9220.21252642317,,,
2017,15267.687937756382,-3378.9086083543407,-10061.734918976168,20062.819259533724,1953.465204320964,,,
2018,-9483.437140041722,-2747.9447160629934,5017.315511170622,6509.131971695788,1719.974764253297,,,
2019,-18632.328372008695,-6104.942793171413,-6176.405791849938,-14757.441626673311,5980.518538265998,1,114,136.50193570881947
2020,9711.683558432414,-10742.714039387552,905.6437361053759,-17670.603071670594,6863.49330536555,,,
2021,17843.19152231513,-7554.453986908589,7818.257980040529,-17134.411697082436,4566.4843900970645,,,
2022,-651.3917657954953,-9457.748564402818,-7614.110207401081,9127.555842540452,3003.377466920365,1,952,64.26970155533036
2023,-10167.610168828862,-21161.092594460544,10826.001345186072,-13316.715015120051,11381.669483703958,,,
2024,-7193.87330721939,-5977.668318906875,1470.2063475105497,-16369.82059811833,9836.469904660908,1,1971,2.1503616679237894
2025,1823.3736596404378,-23319.547399834268,3368.6991329716184,-2723.9008852108454,3871.433679870803,1,318,409.48503093250883
2026,-23613.623055390344,5507.418167962696,21493.145970929843,8988.502516179797,9134.255469679454,,,
2027,-1478.0918678463495,17262.692878128517,-20633.170144787844,10702.059783742865,9341.36881801394,,,
2028,5324.861623049626,12473.740875806092,-15677.284338340298,-15868.90717183302,5223.481730690759,,,
2029,23880.765939279394,3905.1579616366034,-19213.964675062685,-8244.990457313706,1983.481619433112,,,
2030,-2241.325670977778,16422.29171963918,-3671.518804572366,-10770.642819575449,9359.194636335935,1,1066,4.178887988754468
2031,5819.254388223282,6949.237081650837,9511.691002273707,-14241.885867912684,5846.835854124056,,,
2032,21704.781645655836,-9858.855630402613,13337.566431923762,-13030.24043480978,8032.222145432673,,,
2033,1649.2344664357188,-24161.840063767304,19548.833070242414,349.5917584850067,2541.4653026569777,,,
2034,1438.9668756651881,9000.892139795644,-6426.304762302116,-17169.27390953148,11408.645960311282,,,
2035,-14738.604246457315,5412.601388417315,-15633.390403483221,-9082.67489613674,6736.893522086276,1,385,3.6952644478124057
2036,-6140.6821097260145,-7712.800335362113,-24175.470813360138,-3135.1647657028625,6529.611887689388,,,
2037,2417.2737705641775,17786.933396066415,-13607.973854888467,-6171.085989579267,6198.838026299509,1,1055,396.0366193890022
2038,18671.3914682599,5703.061981182334,-6441.232242740774,-14556.755677074068,3086.0955596534395,,,
2039,-3882.9925707453876,4084.859757064074,-3996.6182267660297,19185.380780999803,2749.2726504712814,,,
2040,-13761.591668833345,1819.8926690935987,-9170.71753414867,-16823.952004206636,8173.860166502517,,,
2041,-9341.009104056247,-13869.55581237323,-6153.736713715913,24006.256374907163,3557.3190260399024,,,
2042,12832.426026683599,14540.573396265812,-13148.778081396305,7225.037566488634,3442.0642303425816,,,
2043,-3047.9261297576886,12657.83709890447,-13485.757366881757,-14744.678220535707,9378.144866626739,,,
2044,-4904.211597392481,-10679.56625534024,16806.115331201792,-11815.585596630157,4602.5051320366265,,,
2045,-20981.60231162475,-9344.436112178179,-12777.826343121373,4326.491105004272,5184.838154378927,1,1586,4.540600832956898
2046,21084.70079757498,-9237.692700459387,-12146.508984269578,13522.142754041008,3357.586968276163,,,
2047,-2236.147701571761,9034.883004660405,11187.797164503856,3096.2636829022013,4916.023779465663,1,62,5.407751518076566
2048,-17795.814459657577,-10544.042920370623,5608.527699097416,-982.0640115898168,10892.057553644338,1,650,47.36412711271805
2049,-23775.759203453246,-7679.298673795336,23102.604814099883,-531.3457586293298,2496.8947445678696,,,
2050,8102.151301391146,5993.662604589019,12823.858169071005,15163.358557190579,1946.666038172963,1,299,132.49957430933637
2051,12666.13205452606,-6123.630508370763,14882.166456133586,-478.8614867155302,9266.60466879325,1,869,183.86325650732306
2052,13881.050270129293,-10242.597240966534,-11104.250201441795,15501.915612825382,11181.154177860248,,,
2053,-4332.611043456032,-5768.983360157654,-2761.798823262816,-6291.314544710967,9725.100461763583,1,1585,36.465334207414344
2054,-4084.2026869137553,21577.345198217226,-4169.0766921319955,23135.691933932707,5443.330186020953,,,
2055,9628.538404314386,-101.61569702955967,3110.2636476423577,-24438.651059823034,5344.192633932073,,,
2056,-608.5066979172152,6916.845583234204,18963.86976581002,-3485.913599264888,1695.3777778523493,,,
2057,9707.31458043414,4365.4545485362905,19549.232727480216,14839.029470097732,8082.023131989695,,,
2058,-5314.653333996754,6819.739866960885,-15342.945278112447,16099.565453923948,6552.984278089654,,,
2059,-21214.21218834102,2953.205627593714,4318.000004029382,-6998.61729960949,4307.82056534233,1,354,272.99691169528796
2060,22240.43584185555,-6248.041841842765,-15320.000076013484,-12639.945610039671,10411.162324994542,,,
2061,5562.144718950141,-14155.26000804695,-20874.18831530263,4328.7679928271755,2285.851035747234,1,1015,87.8460983208522
2062,717.5735158235875,7607.35122952751,12200.933567479602,19394.8241357359,6544.093622856477,,,
2063,-20572.88102096706,11712.935140194895,-12193.32703551106,-4844.400600558201,9105.665538009143,1,1017,359.9748333063735
2064,11380.336806287705,11203.558730011995,16816.404173366835,7346.5123323377775,8162.723467213409,,,
2065,15722.403431513281,6036.880485376205,-9926.169497788767,20791.42594709305,11544.864607738167,,,
2066,10432.725287123438,17584.08437768866,-16575.342373880507,-15951.37025544997,8788.786218173223,,,
2067,-6154.907317455476,21693.757430025216,14757.057168904386,-20092.186204189187,9664.731000695881,,,
2068,1106.0471864221363,-16744.35697698687,14508.376874215835,1176.9180702471422,7351.0883168452365,,,
2069,-5234.616914828239,-2036.0678771657258,-4981.514501417994,-6236.2747154936405,11702.707419999539,,,
2070,-10052.864145213609,-18163.548881597257,13510.813855159933,1963.7534761644165,5233.943792292082,,,
2071,-1477.9543029251872,-14007.363960751356,-6585.140753953732,-5789.38831406361,11692.698179008974,,,
2072,5393.1458898451565,11194.370093696052,1682.7117777796557,-7829.728110219818,1940.790525173195,,,
2073,2569.72736370291,-14345.064240438925,23647.096553260417,-6126.932932123735,7395.100892193425,,,
2074,19197.612480246615,-8454.344581265548,22960.56537028883,963.4698598788309,7332.766153831704,,,
2075,-22169.167976034383,-7117.85397878529,-14826.63702871493,8069.791720455294,11496.686439122503,,,
2076,10772.588941345319,19292.100165067597,7236.868515290411,-7269.499396172003,5755.701340859114,,,
2077,12942.840246952364,20702.27224106464,9845.422867299072,22027.236099709764,2818.206284155742,,,
2078,13242.173549512438,-16045.183213766222,-16121.296089901803,-3806.0519344458407,5423.4360341078045,1,1304,12.00482989009015
2079,-7584.247295073183,16946.047774781568,-15794.325061741183,-14912.009502758194,6707.306292510221,,,
2080,-5619.6036154594185,11012.594829028,14011.195152093766,-7463.151409776321,11341.775871013037,1,1583,14.046823562817735
2081,1873.9854173980384,-5513.662612347387,7928.14950191533,-2869.2892536036416,11326.936878086488,,,
2082,10470.03265900677,21201.325939265378,13331.480575774753,-4561.437508980282,2435.76858922572,1,744,78.56059838640476
2083,-8494.091530608093,18317.341197003894,2963.8636111772976,-4934.111640112384,4392.6678882829165,1,806,47.94360752698185
2084,-1252.2103309365993,15942.717737001884,8068.837701434568,-14070.782847859015,1622.1846233081542,,,
2085,-14301.137938665537,15416.75992825735,3220.9608067507506,639.699271830108,10123.218942891623,,,
2086,20651.51944611343,-3730.7635924264105,13453.78219711237,-2951.7924317713114,5801.085620556423,,,
2087,-7031.962480504033,-1461.5412132623533,23054.427132447476,-6979.4565318902605,9758.092710709654,,,
2088,-9086.144027049391,-18841.300072746653,20059.72054997363,-11945.948280487895,8873.168569642514,,,
2089,13173.08009490883,1132.080211876786,-1517.0553400648423,-23615.795489880533,2230.631544070773,,,
