id_number,Ox,Oy,Dx,Dy,departure_t,value_of_time,repetition_time,watches,viewed_announces,matched,passenger,vks,detour,benefit
85001,-3645.0898352880795,-71.6532665596169,19594.73820568707,-14431.041776708336,5938.568072667033,0.07741985533630118,57.92621462667668,10,25,1,91838,2462.8924109792715,697.2791483853694,11.240257339046961
85002,7787.726877145877,-9535.740603365355,12557.328870705445,-18378.120279965693,8451.904696233983,0.18703025482152705,66.22884037634559,19,55,,,,,
85003,-439.37446364676725,-6928.944679129716,-9885.052756507606,11934.030987270533,10679.68173270831,0.09939566838900188,66.30978794897463,18,46,1,88144,11714.084421506117,824.3100774805171,25.30759174847995
85004,12337.001507838926,-15413.567729909068,-12904.9450912051,7229.579252054667,9319.527736032584,0.20864300381136977,44.25661394500111,13,29,1,90435,4894.591492208445,101.4954025290881,13.994130342106299
85005,13230.530863719956,-14513.705402425026,-17438.814231166372,-2902.2353726027686,5283.968385113155,0.13745528452674113,61.637458357285205,20,56,,,,,
85006,3576.939278266782,-21339.031818538762,-2054.7160903194745,-3826.315683386143,6774.611095423557,0.11031890266219303,47.95829693853648,26,40,,,,,
85007,15302.871292707445,12660.914531125803,-6150.087864435984,-11163.468474278048,8754.470040392174,0.11400678258090752,71.8952600894226,17,31,,,,,
85008,14976.266292026907,-13389.437638543623,-12474.569943766983,1050.2344599418284,7373.228195659409,0.047574025485032624,73.33235737562474,11,36,1,91915,23812.0445536326,4685.732783336145,44.997777336968745
85009,3524.7198816327327,11581.796607628006,24644.371066152205,-747.7472466398904,4499.3344379383925,0.1851411002369445,51.997709022744864,24,43,,,,,
85010,1260.5753589116757,10208.249614246633,14378.44475647925,723.8637760329075,4558.0835933339185,0.035588561967731885,61.19852319302626,20,41,,,,,
85011,478.5069474356642,3858.930852583788,12896.28885606792,10514.260782773628,4168.227937032603,0.05704700906484604,62.127223999019755,20,53,,,,,
85012,-4557.579280992479,12273.240325259205,-14751.987218323266,-15717.506113682844,9530.187092269452,0.059220061734359855,62.820858507094336,3,5,1,92440,18231.14266730434,1931.0597162400954,36.66220238354444
85013,-5606.917478582756,14753.437667373939,-155.80509734967563,8251.903368713676,3607.0322848448477,0.055433007675594614,75.47693572122958,16,35,,,,,
85014,11182.44775493574,-10437.12349351924,-11551.554647080742,21845.801350748683,1353.9190968552382,0.08507739070027043,62.105103790378486,7,15,1,91978,6122.774684754011,630.5456952038212,16.62998056993675
85015,-8615.791275667118,14795.32869254169,-2519.9521953526855,7072.166286570424,8521.462944120252,0.018388140453265655,56.84920329948731,22,48,,,,,
85016,17637.592270185734,-13740.673556138994,-6670.875857293744,-23804.837478615053,10316.434958496418,0.08829204974272592,61.6507968620494,20,46,,,,,
85017,-3287.6679443805733,-1858.2048660123764,24088.98060916386,6530.395851883695,11582.751400185658,0.07598005035792078,54.08396005795335,7,23,1,88520,23683.316875467164,2847.0022634090055,43.030319138876166
85018,-18447.017826430325,-5761.517128352734,-21818.061108995797,10462.217615219372,6839.475373297874,0.23116588032366311,50.74515979045967,24,41,,,,,
85019,-11021.8459339811,-7941.51423547852,18301.026025032617,-1263.4182228544523,2019.715380851971,0.09672454894174042,72.90498806679265,15,50,1,89347,25628.631696318655,1148.8208418997165,43.27745253821837
85020,11115.365858621044,-10535.704534722146,10705.041391897728,7105.9575625841535,8049.679226202146,0.065252344494801,73.41814529885615,17,49,,,,,
85021,7300.938975220768,-5553.503947088084,2434.4357930814513,-23408.20822413588,4753.526000685462,0.09380170953422742,46.146619142866825,11,25,1,89038,16634.466020676744,1931.0475733045023,34.34827039097187
