id_number,Ox,Oy,Dx,Dy,departure_t,value_of_time,repetition_time,watches,viewed_announces,matched,passenger,vks,detour,benefit
69001,-4150.099988668877,24363.84819684409,-10735.023641282016,-7979.480598290429,9082.385746541888,0.04806946453103389,65.05013451061312,1,4,1,76511,23314.54467160374,3794.0183755356265,43.60856304713937
69002,6977.736373455045,-11900.188957644808,10340.905005891495,-1348.839918732232,8837.984818905406,0.06237508620056791,64.06910393125848,19,42,,,,,
69003,4683.638280951214,17808.975498705804,-21306.140803091235,-12269.555140733479,5037.761775002677,0.047978194129691724,38.30656812794332,14,15,1,74705,18668.81758748767,4645.034949256715,39.813852536744385
69004,-15472.95414419536,-727.6950022540368,10826.581188679113,17297.826754090383,2962.3990592998134,0.1453425853474924,48.635750941200214,25,40,,,,,
69005,11148.73276256369,-1889.3179207557769,12392.707755381256,8404.640338094003,1780.8893669555337,0.09413031848264819,74.30439727101967,17,33,,,,,
69006,15220.70590415207,-16979.63160107234,14161.046980847263,7015.188720010872,11680.755163171005,0.1868075656453169,63.44715256127955,19,5,,,,,
69007,-21787.59558679635,-6580.360309962114,-1950.238668316495,-18053.667320386383,4603.32972001411,0.1434498410495544,42.179793238409324,12,13,1,75246,13885.994172803386,300.31223304072773,27.77945960876617
69008,9058.804831206944,23069.198105282434,-4700.595156187315,-21163.995837624945,11122.037075998245,0.10670854774577315,47.83030669987351,26,14,,,,,
69009,-10363.664581717352,-13014.57823286789,5274.6746762488365,-11298.13343664271,2010.8948126182981,0.06603377655820802,54.737894849709996,22,31,,,,,
69010,-859.8827153677266,-23997.194431078595,6699.481097478292,41.62788399924102,9866.237623274927,0.27023634581915423,58.46211704228449,21,21,,,,,
69011,-12229.728475229367,-6989.65708447804,22916.815660911663,-283.8528183930648,11591.939879825415,0.15335259297200912,58.107235660434334,6,12,1,75494,27837.549832071083,1505.1708751649458,45.842720707236026
69012,8550.048511263522,21065.134734810686,12395.300535744238,-3997.8465219636346,8304.824499632285,0.1586911444477911,60.315112279944735,1,2,1,77313,22399.017578936226,1403.9470731266265,40.302964652062855
69013,-7523.356303480279,8446.242178303357,-21455.18648139671,-3857.087133076886,8562.302640718011,0.03358577079435392,71.13009443853551,13,23,1,76523,10463.691477844031,4014.3568752109986,28.217072529582545
69014,15083.272251019633,-17947.098806920625,-7354.265101532641,15101.454757209322,7406.317124865873,0.061374378464765796,54.44706399571208,1,3,1,75364,26750.008975810124,84.33873236878208,43.33434770817891
69015,6056.32971326794,23862.310141558904,-13767.18969029176,-7079.187301836344,6851.513706380397,0.09710743627853105,44.78932368722033,1,4,1,75149,30090.663473529465,1448.6177611289932,48.03928123465846
69016,7707.0815012151725,10971.361894578527,3705.4502478452705,23209.418710003716,5180.442645493296,0.13994449911073573,69.83326826293131,18,34,,,,,
69017,7067.796366817212,-8399.539638831215,16195.768452033357,-7269.043487420327,10180.172936142046,0.12768334118367786,45.63839455318183,27,45,,,,,
69018,15034.797737369765,16517.668052621484,-7227.120303593965,-19139.12083111435,5851.965222600126,0.1338250679966212,47.38514677685754,12,20,1,77380,32639.81333453502,594.1742545596499,49.733987589094674
69019,-4017.529507112209,5931.1675955352075,3717.9907651764115,23706.804873869667,5235.0130965646495,0.12557525500843292,52.63144549048094,7,14,1,76436,11470.536888986018,702.5555303729652,24.759638629038477
69020,-5797.368436610057,-11065.06471676753,-8176.281081432389,-2810.0662227002176,6008.811435521743,0.07111077742537605,57.737630110447355,21,42,,,,,
69021,10061.699333837343,5917.869962129869,10119.63881803833,-4747.428407257914,1275.1643310416434,0.07690664804297376,84.048203998473,15,32,,,,,
69022,5093.944381657984,3102.483531566384,-10697.202797847283,-4912.828180410812,5785.08463965077,0.021301451665945614,49.83665811050391,14,22,1,74548,6986.061140693093,1364.2916096716726,19.02552912554715
69023,-13831.70782142576,-19876.455522805918,-4032.8265107594307,-15625.583680656608,6587.984650202729,0.17602629287935384,65.48279130725358,19,18,,,,,
69024,7186.326666883313,6444.09379405238,-12093.501822755703,12662.482769287228,8532.888522415335,0.09153891285889247,58.35237684103819,21,34,,,,,
69025,14602.259947638646,-9119.21300686736,-1634.098845917004,-10214.510840794177,7649.6253759103065,0.09907955487980749,76.58406646156067,16,29,,,,,
69026,536.4069139917483,14744.678316434241,-4899.115030568031,3034.5033961507943,2116.8673225778257,0.0522377147257456,71.3906146815304,17,38,,,,,
