id_number,Ox,Oy,Dx,Dy,last_departure_time,matched,driver,waiting
20001,24977.59795428729,1024.7916238650287,3780.4225242554894,-20141.907636628363,9300.556728794503,,,
20002,7045.07846930583,18200.707376471153,-19429.777978619117,2375.0451910206684,9455.773376429353,1,17446,23.53698495556091
20003,7877.141294011672,2492.354317254969,5315.346007256914,11670.927657037508,4146.015619130154,1,19207,3.8486831620884914
20004,2587.9837260967033,9923.57587521305,10687.374144157598,9022.823261367106,1831.1741949223779,,,
20005,-7853.257348606046,21343.02903912201,-15528.009337689902,-4217.609001231525,3361.206238645723,,,
20006,-24443.01391963196,-3132.5103496407064,5449.5243882914365,-10826.909969644172,6093.530638436064,,,
20007,8498.925420737149,-11043.049610922528,4290.712113332873,1908.0606412008856,6607.841410467735,1,18432,4.427962471469982
20008,2588.4967881917582,15258.292877038482,-9622.386133593736,-23063.877912381144,5178.747113672691,,,
20009,-5592.928988660977,-15131.692762474791,2108.9655395450172,-320.34452673492706,7613.845121960614,1,17747,4.705197495514767
20010,8966.676434239023,20674.482535594012,17183.074150101973,16743.590350288025,4411.389980212536,,,
20011,-26.70126654652995,-21976.543695796292,-13298.34562153756,-8950.963419776836,2285.506670314433,1,15713,1.6726955004814954
20012,-15996.472259008777,-17397.24856752588,-2399.50522942936,-7921.200994671435,11619.81441237115,,,
20013,-8379.671467398231,7776.025349475007,7548.484449388805,-8802.420904303137,11208.244897343511,1,18947,1.1264478560224234
20014,-7913.4258990663075,769.1074111803027,4246.444825853756,-16492.376018206363,1496.7254714020453,1,17095,164.00400837952475
20015,2774.5602463985124,23278.117494457023,16828.496086612387,-7601.784004035711,4748.9526559302585,,,
20016,-13007.370875879804,-7910.255019764754,5255.712993709993,-15895.934278121593,4207.745849334267,1,16893,25.804133068102146
20017,-13426.566236008624,-2989.0296741078964,-7074.881498903553,-9453.569986452792,8314.120935896626,1,15057,23.090111326886472
20018,-5988.8800624780015,-22593.90597131013,-18889.366996004253,-7152.311039607295,4564.535258462416,1,15377,20.024151454945695
20019,1446.1163715600305,395.7741275435583,-6579.503098019457,-8877.528282202207,9425.302479302318,1,18121,55.18028806853545
20020,-1196.4067026183366,17535.898374104567,-13763.696581212436,-13266.549404275662,9645.147640811487,,,
20021,9094.588553026311,-23031.339428722342,696.9189088084931,24018.66603000938,1661.8256881614973,,,
20022,2206.408912984003,21703.26489684471,2959.9195056698627,23984.57840446104,5474.9225480499945,,,
20023,11016.76994053139,503.3579577331402,-8587.65701736019,13999.695651608068,1990.3852292726322,,,
20024,820.1868670689546,15351.788817402092,4360.968488627626,-14188.799199791274,10007.01861065925,,,
20025,-3713.4197211618375,-9991.557288727176,-12322.130126328146,-18651.696568387444,2987.8587179769493,1,18840,31.656919574786343
20026,-7676.924744409429,-13393.68272454231,-14427.949647732192,-16779.479639996553,4617.348893678724,,,
20027,-22119.93359453854,-6951.656423627257,-13235.652921778552,8830.273925582907,2133.331694641847,1,18763,5.36275483837403
20028,-20327.80364709328,-10046.557981034992,12265.854077901946,20366.102983446654,5767.920788766963,,,
20029,12104.102837273887,11682.722701907864,-2090.194912031224,-24083.300554513542,6368.525533646748,1,15717,139.9830502527011
20030,-15228.078151748487,1874.1091617477068,12072.598472392121,-1067.4855830147826,10134.663680825373,1,15342,21.396201054101766
20031,21163.88355966167,-6389.098925930004,11745.808696972825,7490.5528997645415,11343.75674264018,1,15066,9.465607358604757
20032,-4960.00670340328,4706.863880973822,13800.588224518047,16445.01571803839,6484.5689159578,,,
20033,11272.913228569487,6000.0526010948015,14733.016332861982,17268.67777017891,11407.745392432513,,,
20034,-9776.843256796208,5263.349148885431,-9183.847079901176,-13841.069094701086,10181.634999115191,1,15830,32.56981764326338
20035,-16103.244490515917,9577.262523465732,4357.772597215524,-11779.073487051433,3150.67486724523,1,16347,92.79431331677051
20036,-5557.859688177541,524.8078509876759,-2017.4049137612783,7759.273283214818,1559.7022373266711,1,19027,98.4547102463668
20037,24786.242422563133,-1956.4282968601365,-21434.275247305584,-1477.9262655940438,5333.805416971379,,,
20038,-7015.606028968068,18945.64734099042,15511.99073401872,7487.682576731047,11157.624126792796,1,17956,4.946083467240896
20039,9109.084422665248,14597.372757034682,12220.50841433274,-5518.775769418931,11908.668953056045,1,18045,13.04682993667302
20040,24065.526083708224,2124.947519746478,-22384.189797789917,1289.6476274269444,4975.311498474717,,,
20041,-20599.7846011675,-503.89541732990983,-6822.450381272589,-10971.49285723591,1514.943902285639,1,16156,69.72203489994047
