id_number,Ox,Oy,Dx,Dy,last_departure_time,matched,driver,waiting
24001,6046.98529130996,24082.091074383425,-3458.799701877939,12890.081633748101,1214.344518324981,,,
24002,674.928263625985,1456.791621502678,-10892.621948297654,-2121.3018213199866,10871.181214847013,1,22095,21.794973279760598
24003,6592.52813857354,-5730.977244881065,23729.641709281852,-2327.797559450144,11790.139347183323,,,
24004,9224.673819518131,-21592.618852692365,-1468.5287249490575,14148.308024140715,6687.669821210597,,,
24005,-5615.961700619526,15102.54739024199,-19271.164459983454,-7763.095524232809,1968.0642523924207,,,
24006,-4226.573657046723,17813.555140013916,15254.372163719432,13522.696773788492,2053.548406864111,,,
24007,450.46506029841476,-2015.0483746759637,10237.993253606764,13283.014907136923,1879.0433531150738,,,
24008,-3495.8668229871982,10960.769690887806,-3848.6427224639738,-11174.738193373574,2449.264762615795,,,
24009,5082.846529642775,5712.336742539366,18041.45028623951,1272.1415001047935,4464.346106050232,,,
24010,14985.615657904891,-697.5062926585779,4554.978286879908,8393.586902383482,9824.756107769683,1,22603,11.274100059481498
24011,1428.6757125145305,4892.144911069139,11011.899553844858,20518.452719458874,2106.548009631241,,,
24012,-9869.488035597873,-4112.48411746266,-5951.248277581573,-4065.9236149854187,5892.476370481593,1,23844,11.499086441898726
24013,8868.56995475597,4361.93687570074,-18155.928937913995,5580.762275384055,5247.722536855961,,,
24014,11081.783482903258,22165.63815603448,-2095.6622015955036,-18854.504183035315,3304.7001538008276,,,
24015,10049.669449167755,17793.318936353353,8710.323519825914,18645.786827092932,9169.694685616625,1,22524,119.76434514282482
24016,-2747.0317792153146,8046.303704138678,-14876.944135882408,18286.329535776844,8312.755399577014,1,23650,5.503042775478207
24017,-10801.595696809401,-2710.150499876625,-1266.4860504334356,-22084.75051514991,5866.605370694073,,,
24018,2948.6255416433087,-21556.209770518242,770.3336213564507,-5482.293782966284,10980.161578555708,,,
24019,-16588.615201771845,-4985.115409743768,23917.23625890587,1177.9715108055098,5077.847092174015,,,
24020,24026.980261155506,-5505.031490012054,11453.183619683368,21240.56917465991,6282.029587883649,,,
24021,1828.100115221583,8751.958400039308,-6084.607338016929,-9732.011732439716,6725.590602862703,,,
24022,13549.920028688066,9660.62451331137,-1499.8558275368123,-1020.2189579482547,2449.1885433110824,1,23045,744.8087035629183
24023,11204.935705688702,15373.080788851505,20146.38526980263,5491.571423085272,6092.005809737836,,,
24024,-898.6396769666098,12448.28124163401,2796.308195342841,-22953.27152883017,2034.5346979164,1,22871,713.554009730124
24025,2414.9707743430954,19770.484752001736,-318.47939443950236,11621.894577187719,10617.2807254269,1,22959,5.965946514799725
24026,-13628.635491414714,-12569.7664153551,-14004.034635646418,3036.8263095108778,1230.8602476104493,,,
24027,574.1711134419456,24928.125382186416,13106.213099089306,-14643.643634187809,3825.8758066434443,,,
24028,12794.029700449391,12132.803967640051,6376.957446392793,-2724.6317003818185,5771.117428325288,1,23908,232.17325208452348
24029,-3325.0046472768263,24629.895256379095,235.65805329482464,-12662.293492170118,7460.815299727049,,,
24030,-18270.88789757451,13464.94783820583,-21879.636966813232,6707.226230916956,10800.344410928285,,,
24031,-5761.811759218672,8701.478508309956,-3865.8379159128017,-209.01205926509647,11261.11164391258,1,22558,51.74450403613628
24032,217.6154021917573,15488.099543145567,-18397.737173843503,16506.594478282,5833.562259733737,,,
24033,-20334.17861179831,13482.309082075655,-13604.888204908266,749.2933855253686,8049.922517388221,1,22630,30.92244816978109
24034,7681.12238970603,9150.637190283029,9942.465349779923,20219.028819785584,9627.937840247483,,,
24035,-9071.842331563856,16498.04657415097,-14120.438538357266,18751.69477955588,2719.6359276854964,,,
24036,-18657.96752946578,-8220.98208456058,-20242.281930609053,13380.637735921133,11353.930537907807,,,
24037,10163.081281807994,-14254.743817600058,-10513.017616163112,-12065.655735508573,3469.6344638082596,,,
24038,-5943.749897788752,23836.138992841115,-9182.896861492529,1122.4700995118073,8233.71349316692,,,
24039,-22594.237794134715,-10442.170759734287,3726.893741381322,-6910.1642624879605,4575.38372410251,,,
24040,9585.212294447403,19325.133292741433,4585.481222388404,8539.0756357762,10490.617596700833,,,
24041,4127.502922745429,21386.059769606596,1192.202020951343,12930.611634269735,9652.231607534917,,,
24042,11853.245397178172,7426.621958124568,-114.79295239295607,2492.2265959958895,10917.690246500228,,,
24043,2433.5981410791173,-5605.153731541846,3169.98562955733,-22947.93241134853,3938.7880520568447,,,
24044,-21373.645096780812,-7616.7160916065695,-4955.275938027837,-17344.114009405654,6817.163814712392,1,22213,58.85565793765272
24045,4008.0004394996213,13285.812684478595,11125.289819590798,20777.54582303529,9396.160548861895,,,
24046,-11803.465298663446,4651.028209733227,3081.940534964462,2287.4071632469313,4467.4134329882745,1,22268,40.621911688345335
24047,-19921.269060557745,-2403.510005976601,-22703.167177091294,-7359.828876613788,1560.5084953278597,,,
24048,21254.212683659687,415.625930377817,-5720.001324641067,16622.122345853742,10901.340522469769,,,
