id_number,Ox,Oy,Dx,Dy,departure_t,value_of_time,repetition_time,watches,viewed_announces,matched,passenger,vks,detour,benefit
27001,-15931.575814941401,16459.36034791405,7932.774674457629,12780.91060031284,10058.702586927222,0.07128280659802924,71.59194283964976,17,16,,,,,
27002,-5150.612426791591,-4800.092747185863,16822.21210261069,7227.13686603733,8839.766079966997,0.05285900455766405,63.62722186485651,11,21,1,31318,10569.424075007984,237.8349441873579,22.710888528793014
27003,-17414.437037098287,-673.4066982084514,12358.416055175207,551.9674913581948,5428.882802497018,0.02833538658920258,95.57239118283093,13,26,,,,,
27004,12218.893042788644,-1074.6812728449404,-3601.9025607763724,-23937.11139271742,5111.294070099317,0.09639621403276386,56.28109263096524,22,29,,,,,
27005,-4496.776830251343,13349.610919865896,3633.3298839615454,-15747.704810476787,11360.785833651084,0.05800312949917595,64.28185128540323,5,12,1,32915,24796.28850141958,799.3579926082239,42.095646494027804
27006,2787.903507317409,1529.3946826540632,6191.70361358851,4038.407825399481,10114.384790949365,0.05855382230175681,71.13673270639498,17,30,,,,,
27007,-10135.714911045807,15935.675728408329,-18677.93067713553,-8544.965217988076,2546.2253912004057,0.0630154422806301,44.05248990746721,12,14,1,30560,12775.987044598627,883.9547019923175,26.989912619886418
27008,-5910.6090857945055,-10852.623987844507,3739.3249498012774,-20419.873752639145,11793.765386383015,0.04552128759193822,60.90603315944405,20,7,,,,,
27009,3764.6133953138888,10805.587415251568,-6399.252755920981,-16276.669639364416,5657.9608117573625,0.07198412539393693,57.768626880784254,21,43,,,,,
27010,-11199.272874333637,19708.425155677774,5002.9123127728235,24127.68483403894,10084.653658036188,0.17833869104077923,63.70501467076756,19,14,,,,,
27011,23794.12467656713,2097.0504287138974,-1937.6353229619272,-5694.839644846121,1281.0310933645026,0.03230303635256034,52.15987348275045,24,16,,,,,
27012,4524.816544384936,-17622.107212515857,-15339.393121047939,-2396.7071304131387,2518.4566217324764,0.04215323147441506,56.247598832739534,22,28,,,,,
27013,-1036.161746778358,7345.922783690468,3098.646086529454,-2860.289616321388,10952.935963208389,0.11101606087370003,68.245117469527,18,25,,,,,
27014,-13094.451917776572,10095.931580959703,-4985.481752503019,-2664.2778321622827,3897.8082626637506,0.0754192475949675,53.943055127643795,23,30,,,,,
27015,-10629.72972173626,-17401.576929178114,1913.7056743336143,-9172.887908492212,3031.958104014695,0.08626489578002759,69.79452688306606,18,35,,,,,
27016,-6380.688746753211,-9545.917558532985,-20666.957369608557,-1303.1245102425637,1918.880725346778,0.13055889460504028,85.44780848113038,15,21,,,,,
27017,8821.555679527795,-15453.636788790314,-5929.095434803163,-4440.330815907113,7775.659109382093,0.07296186927392037,71.03159954349222,17,30,,,,,
27018,2703.406320606304,21069.317074946033,13504.90491312548,-8639.887982297167,4883.589829674867,0.057220986562620306,54.86094174516894,8,10,1,30372,21830.30762367499,714.6905113985777,39.04499813507357
27019,2391.4874738458057,-4628.505447818672,-9310.70136737443,-13966.772685255124,11293.501201488705,0.03343744462824753,57.27315668636399,21,16,,,,,
27020,-4137.966875797556,-23683.70422975519,19513.904832471577,6251.634943157464,3338.0617005977365,0.162013361591158,76.67407282417363,16,19,,,,,
27021,5693.801154544657,-1799.9828948304057,8745.521227939731,14932.747253196096,11203.786253739152,0.1300238485229182,64.90336324973055,19,16,,,,,
27022,-8840.426832970188,19435.834546785176,-6871.350386172704,17765.656117615006,5659.60025695378,0.0554348004404368,57.85832402493246,21,33,,,,,
27023,-19115.876784667922,1649.8946877830822,5840.193752915406,-22636.885357318526,7000.512700700529,0.044194436825660474,92.05051358047822,10,13,1,31799,24119.183621016437,2720.7734603049466,43.33995708132139
27024,11004.042709581387,5588.0819989150295,-4651.861692580049,5042.441703144155,9399.32103418446,0.07605101140204999,66.74541271051133,18,23,,,,,
27025,-15909.36459141541,10030.083549525101,-17925.196278587064,1843.6770082052753,6264.9364251873985,0.15823832893457895,63.37496531938885,19,21,,,,,
27026,-2847.7656341332477,8988.05966795449,18129.13390540523,-8468.61213567086,11395.943098405049,0.05059511744387238,54.78460949993623,3,10,1,31101,14915.448699973815,1968.7482404292423,31.826295410604587
27027,-9511.971482353949,-8798.016189378499,10111.968714399947,-7296.327641500222,4733.685934775148,0.17422655433134734,62.388747656034845,20,37,,,,,
27028,-14590.211373846756,18546.739860681606,12764.242680570322,17328.772298223535,8298.977769319656,0.08517859027335045,54.62117805247178,22,19,,,,,
27029,-6293.881491571647,-4795.581140185324,9313.766039197573,-9362.73486817441,6731.548044946355,0.0715205232436145,72.19749115820873,17,32,,,,,
27030,20848.18152669449,-7774.784603956141,19280.136700827883,-4372.687151196787,5963.228139117861,0.028549905538841125,70.470986538987,18,19,,,,,
27031,-7059.618615852174,-10388.604005172752,-19809.17621336103,-11955.143287641267,6161.276121325732,0.05679110330526058,57.12047561314663,22,31,,,,,
27032,14570.119877949328,16014.733356553676,4210.784687428964,-6485.529674608864,8836.306605615762,0.07824575428620827,71.40402004181107,17,20,,,,,
27033,13011.076081174702,-3773.0045081174067,-13850.1100542811,13027.85126887804,3140.373878207706,0.07346911925637166,68.3461722777445,15,27,1,31207,20311.492770667253,3106.5423624871983,39.91803513315445
27034,5367.604515557112,-9965.9400948314,-9225.494443196969,-1186.9561377672471,3824.15559478201,0.06393631475958955,63.76918492322217,19,22,,,,,
27035,2164.546454475465,5800.989136837172,-713.6067927335498,-495.9033255141003,11229.952452014017,0.1170378016850385,59.51558710304784,21,18,,,,,
27036,-14732.96445310298,4871.18318127318,-12036.962331453282,11377.660944777315,5046.72520572794,0.0654313996309647,69.62431146859508,18,34,,,,,
27037,-15768.759625442808,-4388.858192162472,8403.452575352254,-20692.74000939684,5336.542371359049,0.14496250952444958,55.98354165313929,22,32,,,,,
27038,-22508.78102247319,5030.282444995719,-13347.669681899304,-19839.29464766694,8521.365211451208,0.09548502672202863,59.42552789626991,21,17,,,,,
27039,-6681.144814599753,1475.6269448950407,1871.0456084792786,-22328.37279812854,10788.04609661416,0.15494228686509695,31.579712061768756,38,30,,,,,
27040,20623.553715540875,9752.830014947423,-4614.559430281512,-12811.538020065127,10934.848739763122,0.07044677581706699,48.52309094191763,16,14,1,30794,15901.188865318363,1695.7561895548388,32.895417582309804
27041,-11529.682075588633,6725.162508245958,-12254.360339453158,-5235.088510660415,7013.174467187874,0.048081994060478604,73.52890029755798,17,21,,,,,
27042,9282.540536582652,-4723.192291433392,-525.0640700072654,22002.107429858777,8261.419180249832,0.11871197479097069,54.112744363273016,23,31,,,,,
27043,877.3240236198799,-6531.017253119982,-18183.43415624844,-12400.052027332604,4607.838521427542,0.06910569376276968,66.91176572644065,18,25,,,,,
27044,18526.492059941287,11704.304819374644,-3990.7547212024983,7246.550308082311,11607.571636400384,0.06788675443393806,49.40424967913412,25,10,,,,,
27045,1287.555290553577,11704.211519130498,-984.1553854952617,-2802.7046070496617,4820.743495048988,0.07543265578395304,53.14418457089507,23,35,,,,,
27046,0.7465293710774858,11410.574606959737,-9743.040456424724,622.2099765228704,2122.104411019339,0.2095841669240247,66.94769069206528,18,28,,,,,
27047,-3980.898043549143,-15154.121486389433,-12452.094373992966,11145.052538425545,4010.6506648784143,0.06899164005298297,78.09374434938252,14,24,1,31760,14343.941839472809,2897.7485615554106,32.362535601542326
27048,22978.6244889222,-1904.9154324690135,12777.271123038961,-8803.722410185293,9806.573523820958,0.11194993969605611,53.958152364018936,23,14,,,,,
27049,-1728.2741683917484,-21265.71376882253,12685.59670334142,6032.158558933865,8133.910785874427,0.04772108597636144,54.9241846310107,5,6,1,32083,15642.590532774026,2148.649997624132,33.18686079559724
27050,-10287.145720918583,5014.443786180491,2.5722705469015636,17243.043680249888,3222.81260989353,0.16387612071975988,52.217418085353444,23,34,,,,,
27051,4383.9995212489375,-22848.340820491543,7294.719982909526,-4275.789759457377,3476.2702960543866,0.10510312954828634,85.0085183421016,1,6,1,30799,16947.993182407048,1519.9450637380432,34.201907369217636
27052,3253.9334972693505,-19336.530034689844,8207.809535910907,5909.586537957835,9738.559283962655,0.048142488774558574,70.08236916468975,10,10,1,30309,15556.831684823745,1373.1187445906835,31.894925644121642
27053,-6607.013610501595,8401.99984275231,-11485.059699436733,15945.743471315305,8265.479841362056,0.0812160562940206,51.238389605973616,24,27,,,,,
27054,-6824.920034162762,19640.38581079545,22668.83089224381,1462.9295039247154,1634.3369544701727,0.043632210950117156,56.877467292677764,1,4,1,32570,11151.460280284962,2983.965870064818,27.70313922552467
27055,19100.01156817678,-13226.38750832884,14784.391897719921,19047.101177442135,9254.320378927647,0.041384301017868656,60.33967927131695,1,3,1,31121,20965.283758274534,5132.605346483004,42.59788910475754
27056,7830.097200681921,7333.746533127629,-24190.881388889495,2507.119577845624,1594.5226963750547,0.10013164381867586,60.38415010649739,2,10,1,32033,5844.3055086296845,124.17768529587374,15.452724790888338
27057,-9052.144794923623,-10309.176866831149,6411.767753016269,-6764.569985034679,7680.953903111961,0.04475727035866507,58.52788212083833,21,22,,,,,
27058,-8777.20520284616,-23207.932006603056,-9900.190999682573,-14022.984440520691,6705.453221540486,0.0716134824734861,54.72215041460505,22,16,,,,,
27059,12172.086652634665,-4626.309543779826,12964.592979341025,-8590.154042245078,8755.260167373453,0.13651384268330208,51.31487516496922,24,37,,,,,
27060,12406.573473335018,16956.020032744033,-11616.734542318807,16296.02519717659,8516.865947660204,0.1317582276961136,42.95777440703212,28,25,,,,,
